STUDENT_ID	LAST_NAME	FIRST_NAME	GPA	ACT	GENDER	LEGACY	RESIDENCY	COLLEGE	ETHNICITY	MAJOR	COUNTY_NAME	STATE_ORIGIN	FI_1	FI_2	FI_3	FI_4	FG	HOUSING	FA
902429425	XXXXXXX	XXXXXXX	3.75	18	F	NULL	R	SM	B	UNSM	"Dallas,AL"	AL	N	N	N	Y	Y	Y	Y
902429414	XXXXXXX	XXXXXXX	3.79	22	F	NULL	N	SM	W	UNSM	"Citrus,FL"	FL	Y	N	N	N	N	N	N
902429403	XXXXXXX	XXXXXXX	3.65	23	M	NULL	R	BU	W	PREB	"Marshall,AL"	AL	Y	N	N	N	N	N	Y
902429377	XXXXXXX	XXXXXXX	3.67	24	F	NULL	N	AG	W	ANPV	"Somerset,NJ"	NJ	N	N	Y	N	N	Y	Y
902429373	XXXXXXX	XXXXXXX	3.85	24	F	NULL	N	LA	W	POLI	"Dallas,TX"	TX	Y	N	N	N	N	Y	N
902429217	XXXXXXX	XXXXXXX	3.62	19	F	NULL	N	HS	W	UNHS	"Decatur,GA"	GA	Y	N	N	N	N	Y	N
902429060	XXXXXXX	XXXXXXX	3.97	21	F	P	N	SM	W	UNSM	"Randolph,GA"	GA	Y	N	N	N	N	N	Y
902428988	XXXXXXX	XXXXXXX	3.58	22	M	NULL	N	BU	W	PREB	"Decatur,GA"	GA	Y	N	N	N	Y	Y	Y
902428929	XXXXXXX	XXXXXXX	3.95	24	F	NULL	R	SM	W	UNSM	"Lee,AL"	AL	N	N	N	N	N	Y	Y
902428926	XXXXXXX	XXXXXXX	3.52	23	F	NULL	N	LA	W	ENGL	"LynchburgCity,VA"	VA	Y	N	N	N	N	Y	N
902428810	XXXXXXX	XXXXXXX	3.56	22	F	NULL	N	SM	W	UNSM	"Forsyth,GA"	GA	Y	N	N	N	N	Y	Y
902428796	XXXXXXX	XXXXXXX	3.67	18	M	NULL	N	SM	W	UNSM	"Travis,TX"	TX	Y	N	N	N	N	Y	N
902428510	XXXXXXX	XXXXXXX	3.52	21	F	NULL	N	SM	W	UNSM	"Gwinnett,GA"	GA	Y	N	N	N	Y	Y	N
902428501	XXXXXXX	XXXXXXX	3.68	21	M	P	N	SM	W	UNSM	"Camden,NJ"	NJ	N	Y	N	N	N	Y	Y
902428489	XXXXXXX	XXXXXXX	3.88	20	M	NULL	N	AG	W	AGEC	"Walton,GA"	GA	Y	N	N	N	N	Y	Y
902428485	XXXXXXX	XXXXXXX	4.44	23	F	NULL	N	EN	W	PCE	"Pinellas,FL"	FL	N	N	N	N	N	Y	Y
902428472	XXXXXXX	XXXXXXX	3.61	24	F	O	N	HS	W	NFNS	"Orange,FL"	FL	Y	N	N	N	N	Y	Y
902428471	XXXXXXX	XXXXXXX	3.93	23	M	P	N	EN	W	PME	"Brevard,FL"	FL	Y	N	N	N	N	Y	Y
902428454	XXXXXXX	XXXXXXX	4.37	21	F	NULL	N	ED	W	CEGB	"Ocean,NJ"	NJ	N	N	N	N	N	Y	Y
902428448	XXXXXXX	XXXXXXX	3.95	24	F	NULL	R	LA	W	ENGL	"Morgan,AL"	AL	N	Y	N	N	N	Y	Y
902428445	XXXXXXX	XXXXXXX	3.5	23	F	O	N	SM	W	UNSM	"Montgomery,TN"	TN	Y	N	N	N	N	N	Y
902428440	XXXXXXX	XXXXXXX	3.9	20	F	NULL	N	LA	W	PPSY	"Tarrant,TX"	TX	Y	N	N	N	N	Y	Y
902428406	XXXXXXX	XXXXXXX	3.5	24	F	NULL	N	NU	W	PNUR	"Fayette,GA"	GA	Y	N	N	N	N	Y	Y
902428404	XXXXXXX	XXXXXXX	3.67	20	M	NULL	R	AG	W	POPP	"SaintClair,AL"	AL	N	Y	N	N	N	Y	Y
902428401	XXXXXXX	XXXXXXX	3.63	20	F	NULL	N	LA	W	PATG	"Coffey,KS"	KS	N	N	Y	N	N	Y	Y
902428399	XXXXXXX	XXXXXXX	5.64	24	F	NULL	N	SM	W	UNSM	"Hillsborough,FL"	FL	N	N	N	N	N	Y	Y
902428385	XXXXXXX	XXXXXXX	4.08	20	F	NULL	N	HS	W	NFNS	"Cherokee,GA"	GA	Y	N	N	N	N	Y	Y
902428384	XXXXXXX	XXXXXXX	4.22	23	F	NULL	N	ED	W	RSEB	"Wake,NC"	NC	Y	N	N	N	N	Y	N
902428383	XXXXXXX	XXXXXXX	4.11	23	F	NULL	N	LA	W	PCMD	"Pinellas,FL"	FL	Y	N	N	N	N	Y	N
902428376	XXXXXXX	XXXXXXX	3.7	23	F	NULL	N	ED	W	CSTB	"Harris,TX"	TX	Y	N	N	N	N	Y	Y
902428375	XXXXXXX	XXXXXXX	3.63	21	M	NULL	R	EN	W	PEE	"Elmore,AL"	AL	N	Y	N	N	N	N	Y
902428370	XXXXXXX	XXXXXXX	3.81	23	M	NULL	N	BU	W	PREB	"Henry,GA"	GA	N	N	N	N	N	Y	Y
902428330	XXXXXXX	XXXXXXX	3.5	23	F	NULL	N	LA	W	PUBA	"Fulton,GA"	GA	Y	N	N	N	N	Y	N
902428324	XXXXXXX	XXXXXXX	4.09	21	F	NULL	N	LA	W	UNLA	"Beaufort,SC"	SC	N	N	N	N	N	Y	N
902428321	XXXXXXX	XXXXXXX	4.31	21	M	NULL	N	LA	W	RTVF	"Harrison,MS"	MS	N	Y	N	N	N	Y	Y
902428316	XXXXXXX	XXXXXXX	4.12	21	F	NULL	N	LA	W	RTVF	"Miami-Dade,FL"	FL	N	Y	N	N	N	Y	Y
902428312	XXXXXXX	XXXXXXX	3.55	21	F	NULL	N	SM	W	CHEM	"SaintMaryS,MD"	MD	N	N	N	N	N	Y	Y
902428304	XXXXXXX	XXXXXXX	3.91	23	F	NULL	N	ED	W	CMCB	"TomGreen,TX"	TX	Y	N	N	N	N	N	Y
902428301	XXXXXXX	XXXXXXX	3.59	20	M	NULL	N	BU	W	PREB	"Gwinnett,GA"	GA	N	N	N	N	Y	Y	Y
902428294	XXXXXXX	XXXXXXX	3.58	24	M	O	N	LA	W	POLI	"Spartanburg,SC"	SC	Y	N	N	N	N	Y	Y
902428286	XXXXXXX	XXXXXXX	4.08	23	F	NULL	R	AG	W	ANPV	"Lee,AL"	AL	N	N	N	N	N	Y	Y
902428261	XXXXXXX	XXXXXXX	3.67	20	M	NULL	N	LA	B	HIST	"Henry,GA"	GA	N	N	Y	N	N	Y	Y
902428240	XXXXXXX	XXXXXXX	3.85	24	F	NULL	N	LA	W	PPSY	"Gwinnett,GA"	GA	N	N	N	N	N	Y	Y
902428221	XXXXXXX	XXXXXXX	3.7	23	F	NULL	N	NU	W	PNUR	"Fayette,GA"	GA	Y	N	N	N	N	Y	N
902428208	XXXXXXX	XXXXXXX	3.55	23	M	NULL	N	BU	W	PREB	"Greenville,SC"	SC	Y	N	N	N	N	Y	N
902428195	XXXXXXX	XXXXXXX	3.5	17	F	NULL	R	BU	B	PREB	"Lee,AL"	AL	N	N	N	N	N	NULL	NULL
902428180	XXXXXXX	XXXXXXX	3.95	24	F	NULL	N	EN	W	PCE	"NewYork,NY"	NY	N	N	Y	N	N	Y	Y
902428088	XXXXXXX	XXXXXXX	3.91	24	F	O	R	BU	W	PBOM	"Tuscaloosa,AL"	AL	N	N	N	N	N	Y	Y
902428017	XXXXXXX	XXXXXXX	3.7	20	F	NULL	N	BU	X	PREB	"Weld,CO"	CO	Y	N	N	N	N	Y	Y
902427895	XXXXXXX	XXXXXXX	3.85	23	F	NULL	N	LA	W	UNLA	"Manatee,FL"	FL	N	Y	N	N	N	Y	Y
902427885	XXXXXXX	XXXXXXX	3.89	22	F	NULL	N	SM	W	UNSM	"Montgomery,TN"	TN	N	N	N	N	N	Y	Y
902427666	XXXXXXX	XXXXXXX	3.73	19	F	NULL	N	SM	W	UNSM	"Greene,GA"	GA	N	N	Y	N	Y	Y	Y
902427473	XXXXXXX	XXXXXXX	3.8	24	F	NULL	N	SM	W	UNSM	"Mathews,VA"	VA	Y	N	N	N	Y	Y	Y
902427305	XXXXXXX	XXXXXXX	3.65	21	F	NULL	N	NU	W	PNUR	"Williamson,TN"	TN	N	Y	N	N	N	Y	Y
902427258	XXXXXXX	XXXXXXX	4.1	23	M	O	R	EN	B	PCE	"Jefferson,AL"	AL	N	N	Y	N	N	Y	Y
902427108	XXXXXXX	XXXXXXX	4.28	24	F	NULL	R	BU	B	PREB	"Jefferson,AL"	AL	N	N	Y	N	N	Y	Y
902427058	XXXXXXX	XXXXXXX	3.65	24	M	NULL	N	ED	W	CMCB	"Sarasota,FL"	FL	N	N	N	Y	N	Y	Y
902427054	XXXXXXX	XXXXXXX	3.83	23	M	NULL	N	BU	W	PREB	"Forsyth,GA"	GA	Y	N	N	N	N	Y	Y
902427011	XXXXXXX	XXXXXXX	4	18	F	NULL	R	NU	B	PNUR	"Lee,AL"	AL	N	N	N	N	N	Y	Y
902426998	XXXXXXX	XXXXXXX	3.59	22	M	NULL	N	BU	W	PREB	"Williamson,TN"	TN	Y	N	N	N	N	Y	N
902426996	XXXXXXX	XXXXXXX	4.61	22	F	NULL	N	LA	W	THLA	"Hillsborough,FL"	FL	Y	N	N	N	N	N	Y
902426960	XXXXXXX	XXXXXXX	4	23	F	NULL	N	SM	W	UNSM	"Marion,FL"	FL	N	Y	N	N	N	Y	Y
902426932	XXXXXXX	XXXXXXX	3.95	24	M	O	N	EN	W	PEE	"Montgomery,TN"	TN	Y	N	N	N	N	Y	Y
902426904	XXXXXXX	XXXXXXX	3.78	24	M	NULL	N	BU	W	PREB	"Orange,FL"	FL	Y	N	N	N	N	Y	Y
902426877	XXXXXXX	XXXXXXX	4.14	21	F	P	R	SM	W	UNSM	"Lee,AL"	AL	Y	N	N	N	N	Y	N
902426537	XXXXXXX	XXXXXXX	3.52	21	M	O	N	BU	W	PREB	"Bexar,TX"	TX	N	N	N	N	N	Y	Y
902426444	XXXXXXX	XXXXXXX	3.77	22	F	NULL	N	NU	W	PNUR	"Polk,FL"	FL	Y	N	N	N	N	Y	Y
902426421	XXXXXXX	XXXXXXX	3.7	21	F	O	N	HS	O	NFNS	"HarrisonburgCity,VA"	VA	Y	N	N	N	N	Y	N
902426328	XXXXXXX	XXXXXXX	3.66	22	M	NULL	N	LA	W	POLI	"Elko,NV"	NV	N	N	Y	N	Y	Y	Y
902426259	XXXXXXX	XXXXXXX	3.72	22	M	NULL	N	EN	W	PAE	"Fulton,GA"	GA	Y	N	N	N	N	Y	Y
902426212	XXXXXXX	XXXXXXX	3.52	20	F	O	R	EN	B	PEE	"Dallas,AL"	AL	N	N	N	N	Y	Y	Y
902425425	XXXXXXX	XXXXXXX	3.69	23	F	NULL	R	NU	W	PNUR	"Madison,AL"	AL	N	N	Y	N	Y	N	Y
902425322	XXXXXXX	XXXXXXX	3.57	20	F	NULL	R	LA	W	PPSY	"Franklin,AL"	AL	N	Y	N	N	N	Y	Y
902425278	XXXXXXX	XXXXXXX	3.83	18	M	NULL	R	BU	B	PBFN	"Conecuh,AL"	AL	N	N	Y	N	N	Y	Y
902425133	XXXXXXX	XXXXXXX	4	20	F	NULL	R	SM	W	UNSM	"Walker,AL"	AL	Y	Y	Y	Y	N	Y	N
902425002	XXXXXXX	XXXXXXX	3.95	19	F	NULL	R	SM	W	UNSM	"Talladega,AL"	AL	N	Y	N	N	Y	Y	Y
902424806	XXXXXXX	XXXXXXX	3.88	18	F	O	R	FW	W	PFOR	"Autauga,AL"	AL	N	N	N	N	N	N	N
902424618	XXXXXXX	XXXXXXX	3.86	24	M	NULL	N	BU	W	PREB	"Clay,MS"	MS	Y	N	N	N	N	Y	N
902424472	XXXXXXX	XXXXXXX	3.7	19	M	NULL	N	LA	W	PUBR	"Cobb,GA"	GA	N	Y	N	N	Y	Y	Y
902424417	XXXXXXX	XXXXXXX	3.57	23	M	O	R	LA	W	ATLA		AL	N	Y	N	N	N	N	Y
902424185	XXXXXXX	XXXXXXX	3.53	24	F	NULL	R	BU	W	PREB	"Choctaw,AL"	AL	N	Y	N	N	N	Y	Y
902424165	XXXXXXX	XXXXXXX	3.61	21	M	NULL	N	BU	W	PREB	"Larimer,CO"	CO	N	Y	N	N	N	Y	N
902424157	XXXXXXX	XXXXXXX	3.57	23	F	NULL	N	LA	W	JRNL	"Fairfax,VA"	VA	Y	N	N	N	N	Y	N
902424072	XXXXXXX	XXXXXXX	3.61	22	F	NULL	N	LA	W	RELG	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902424043	XXXXXXX	XXXXXXX	3.5	20	F	O	N	SM	W	UNSM	"SantaRosa,FL"	FL	Y	N	N	N	N	Y	Y
902424032	XXXXXXX	XXXXXXX	3.69	22	F	O	N	HS	W	UNHS	"Hillsborough,FL"	FL	Y	N	N	N	N	Y	Y
902423988	XXXXXXX	XXXXXXX	3.58	20	F	NULL	N	SM	B	UNSM	"Orleans,LA"	LA	N	N	N	N	Y	Y	Y
902423983	XXXXXXX	XXXXXXX	3.8	20	F	O	N	NU	W	PNUR	"Spalding,GA"	GA	Y	N	N	N	N	Y	Y
902423956	XXXXXXX	XXXXXXX	3.61	20	F	NULL	N	LA	W	RTVF	"Oconee,SC"	SC	Y	N	N	N	N	Y	N
902423954	XXXXXXX	XXXXXXX	3.52	20	F	NULL	N	LA	W	PPSY	"Broward,FL"	FL	Y	N	N	N	N	Y	Y
902423948	XXXXXXX	XXXXXXX	3.98	19	F	NULL	N	BU	W	PREB	"Austin,TX"	TX	Y	N	N	N	N	Y	Y
902423920	XXXXXXX	XXXXXXX	3.58	21	F	NULL	N	LA	H	UNLA	"Harris,TX"	TX	Y	N	N	N	N	Y	N
902423772	XXXXXXX	XXXXXXX	3.71	24	F	NULL	N	NU	W	PNUR		NC	Y	N	N	N	N	Y	Y
902423737	XXXXXXX	XXXXXXX	4.93	23	F	NULL	N	LA	W	PCMD	"Burlington,NJ"	NJ	Y	N	N	N	N	Y	N
902423698	XXXXXXX	XXXXXXX	3.72	24	F	O	N	NU	W	PNUR	"Ada,AQUID"	AQUID	N	N	Y	N	Y	Y	Y
902423697	XXXXXXX	XXXXXXX	3.72	20	F	NULL	N	BU	W	PREB	"Montgomery,TX"	TX	Y	N	N	N	N	Y	Y
902423157	XXXXXXX	XXXXXXX	3.6	24	F	NULL	N	NU	W	PNUR	"Polk,FL"	FL	N	N	Y	N	N	Y	Y
902423107	XXXXXXX	XXXXXXX	3.6	20	F	NULL	N	HS	W	INDX	"Dallas,TX"	TX	N	N	N	N	Y	Y	N
902423106	XXXXXXX	XXXXXXX	3.5	19	F	NULL	N	AG	W	ANPV	"Gwinnett,GA"	GA	Y	N	N	N	Y	Y	Y
902423099	XXXXXXX	XXXXXXX	3.84	21	F	NULL	N	BU	W	PREB	"WilliamsburgCity,VA"	VA	N	N	N	N	N	Y	N
902423083	XXXXXXX	XXXXXXX	3.63	23	M	NULL	N	ED	W	CBMB	"Nassau,FL"	FL	N	Y	N	N	N	Y	Y
902423044	XXXXXXX	XXXXXXX	3.75	24	F	NULL	N	NU	W	PNUR	"Cobb,GA"	GA	Y	N	N	N	N	Y	N
902423006	XXXXXXX	XXXXXXX	3.62	23	M	NULL	N	LA	W	PPSY	"Mecklenburg,NC"	NC	Y	N	N	N	N	Y	N
902422998	XXXXXXX	XXXXXXX	4.17	23	M	NULL	N	BU	W	PREB	"Travis,TX"	TX	Y	N	N	N	N	Y	Y
902422995	XXXXXXX	XXXXXXX	3.95	24	F	NULL	N	HS	W	INDX	"Marion,FL"	FL	Y	N	N	N	N	Y	N
902422989	XXXXXXX	XXXXXXX	3.62	21	F	O	N	FW	W	PFOR	"Bastrop,TX"	TX	N	N	N	N	N	Y	Y
902422986	XXXXXXX	XXXXXXX	3.8	21	M	NULL	N	EN	W	PCE	"Cobb,GA"	GA	N	N	Y	N	N	Y	Y
902422970	XXXXXXX	XXXXXXX	3.65	19	F	NULL	N	SM	B	UNSM	"Carroll,GA"	GA	N	Y	N	N	Y	Y	N
902422878	XXXXXXX	XXXXXXX	3.72	21	F	NULL	N	LA	W	PUBR	"SantaRosa,FL"	FL	N	N	N	Y	N	Y	Y
902422872	XXXXXXX	XXXXXXX	3.69	22	F	P	N	SM	W	UNSM	"Butler,OH"	OH	Y	N	N	N	N	Y	Y
902422845	XXXXXXX	XXXXXXX	3.53	21	F	O	R	NU	W	PNUR	"Colbert,AL"	AL	N	N	Y	N	N	Y	Y
902422773	XXXXXXX	XXXXXXX	3.69	20	M	NULL	N	SM	H	MARB	"Fulton,GA"	GA	N	N	Y	N	Y	Y	Y
902422510	XXXXXXX	XXXXXXX	3.64	21	M	NULL	N	BU	W	PREB	"Tarrant,TX"	TX	N	N	N	N	N	Y	N
902422423	XXXXXXX	XXXXXXX	3.57	21	F	O	N	LA	W	RTVF	"Seminole,FL"	FL	N	N	N	N	N	Y	Y
902422406	XXXXXXX	XXXXXXX	3.63	20	F	NULL	N	SM	O	CHEM	"Davidson,TN"	TN	Y	N	N	N	N	Y	Y
902422388	XXXXXXX	XXXXXXX	3.81	23	F	NULL	N	SM	B	UNSM	"Chatham,GA"	GA	Y	N	N	N	N	Y	Y
902422267	XXXXXXX	XXXXXXX	3.72	21	M	NULL	R	ED	W	UNED	"Shelby,AL"	AL	Y	N	N	N	N	Y	NULL
902422212	XXXXXXX	XXXXXXX	3.75	24	M	P	R	EN	W	PME	"Montgomery,AL"	AL	N	Y	N	N	N	Y	Y
902422198	XXXXXXX	XXXXXXX	3.98	24	M	NULL	N	EN	W	PN	"Lake,FL"	FL	N	Y	N	N	N	Y	Y
902422174	XXXXXXX	XXXXXXX	3.53	20	F	NULL	R	NU	W	PNUR	"Houston,AL"	AL	Y	N	N	N	N	N	N
902422170	XXXXXXX	XXXXXXX	4.07	24	F	NULL	N	ED	W	HESB	"Pickens,SC"	SC	N	N	Y	N	N	Y	Y
902422056	XXXXXXX	XXXXXXX	4.02	24	M	NULL	N	BU	W	PREB	"Orange,FL"	FL	Y	N	N	N	N	Y	N
902422051	XXXXXXX	XXXXXXX	3.61	24	F	NULL	N	SM	W	UNSM	"Warren,NJ"	NJ	Y	N	N	N	N	Y	Y
902422003	XXXXXXX	XXXXXXX	3.83	20	F	NULL	N	ED	W	HPNB	"Osceola,FL"	FL	Y	N	N	N	N	Y	N
902421958	XXXXXXX	XXXXXXX	3.64	21	F	NULL	N	FW	W	WLDB	"Miami-Dade,FL"	FL	N	Y	N	N	N	Y	Y
902421866	XXXXXXX	XXXXXXX	3.64	21	F	NULL	N	BU	W	PREB	"Sarasota,FL"	FL	Y	N	N	N	N	Y	N
902421845	XXXXXXX	XXXXXXX	3.67	21	F	NULL	N	AR	W	PARC	"Tarrant,TX"	TX	N	N	N	N	N	Y	Y
902421824	XXXXXXX	XXXXXXX	3.58	19	F	O	R	HS	W	UNHS	"Lee,AL"	AL	Y	Y	N	N	N	N	Y
902421815	XXXXXXX	XXXXXXX	4.08	24	M	O	N	EN	W	PCPS	"Wake,NC"	NC	N	N	Y	N	N	N	Y
902421805	XXXXXXX	XXXXXXX	3.61	20	M	NULL	N	EN	W	PMTL	"Volusia,FL"	FL	Y	N	N	N	N	Y	N
902421748	XXXXXXX	XXXXXXX	3.64	19	F	NULL	N	ED	H	GCEC		PA	N	N	N	Y	N	Y	Y
902421726	XXXXXXX	XXXXXXX	4.25	19	F	NULL	R	ED	B	GCEC	"Jefferson,AL"	AL	N	N	Y	N	N	Y	Y
902421689	XXXXXXX	XXXXXXX	3.7	23	F	NULL	N	NU	W	PNUR	"Gwinnett,GA"	GA	Y	N	N	N	N	Y	Y
902421520	XXXXXXX	XXXXXXX	3.68	20	F	NULL	N	ED	W	CMIB	"Walton,FL"	FL	N	N	N	N	Y	Y	N
902421501	XXXXXXX	XXXXXXX	3.95	23	F	NULL	N	LA	W	MULA	"Weld,CO"	CO	Y	N	N	N	N	Y	N
902421491	XXXXXXX	XXXXXXX	3.93	21	M	NULL	R	EN	B	PECE	"Madison,AL"	AL	Y	N	N	N	Y	Y	N
902421435	XXXXXXX	XXXXXXX	3.9	24	F	NULL	N	BU	W	PREB	"Jefferson,CO"	CO	Y	N	N	N	N	Y	N
902421423	XXXXXXX	XXXXXXX	3.79	24	F	NULL	N	LA	W	JRNL	"Gwinnett,GA"	GA	N	N	N	N	N	Y	N
902421286	XXXXXXX	XXXXXXX	4.1	20	F	NULL	R	ED	W	GCEC	"Randolph,AL"	AL	Y	N	N	N	Y	Y	Y
902420978	XXXXXXX	XXXXXXX	3.91	23	F	NULL	N	LA	W	SOWO	"Collin,TX"	TX	Y	N	N	N	N	Y	Y
902420876	XXXXXXX	XXXXXXX	4.33	18	F	NULL	N	BU	W	PREB	"Guilford,NC"	NC	Y	N	N	N	N	Y	N
902420805	XXXXXXX	XXXXXXX	3.65	19	F	NULL	N	NU	W	PNUR	"Riverside,CA"	CA	N	Y	N	N	N	Y	Y
902420730	XXXXXXX	XXXXXXX	3.5	21	F	NULL	N	HS	W	APME	"Mecklenburg,NC"	NC	N	Y	N	N	N	Y	N
902420479	XXXXXXX	XXXXXXX	3.52	24	F	NULL	N	AG	W	ANPV	"Brevard,FL"	FL	Y	N	N	N	N	Y	Y
902420341	XXXXXXX	XXXXXXX	3.57	24	F	NULL	N	HS	W	INDX	"Cobb,GA"	GA	N	N	N	N	N	Y	Y
902420340	XXXXXXX	XXXXXXX	3.82	21	F	P	N	BU	W	PREB	"Spotsylvania,VA"	VA	Y	N	N	N	N	Y	Y
902420069	XXXXXXX	XXXXXXX	3.78	24	F	NULL	N	BU	W	PREB	"Washington,OR"	MI	N	N	N	N	N	Y	Y
902420056	XXXXXXX	XXXXXXX	3.82	19	F	NULL	N	ED	W	GCEC	"Cobb,GA"	GA	N	Y	N	N	Y	Y	Y
902420053	XXXXXXX	XXXXXXX	3.68	21	F	NULL	N	NU	W	PNUR	"Loudoun,VA"	VA	N	N	N	N	N	Y	Y
902419948	XXXXXXX	XXXXXXX	3.71	21	F	NULL	N	LA	W	PUBR	"Collin,TX"	TX	Y	N	N	N	N	Y	Y
902419928	XXXXXXX	XXXXXXX	3.92	19	F	NULL	N	LA	W	PUBR	"Gwinnett,GA"	GA	Y	N	N	N	N	Y	Y
902419884	XXXXXXX	XXXXXXX	3.88	24	F	NULL	N	SM	W	ZOOL	"Butler,OH"	OH	Y	N	N	N	N	Y	Y
902419852	XXXXXXX	XXXXXXX	3.81	19	F	NULL	N	ED	W	GCEE	"Gwinnett,GA"	GA	Y	N	N	N	N	Y	Y
902419820	XXXXXXX	XXXXXXX	4.16	22	F	NULL	N	BU	W	PREB	"Tarrant,TX"	TX	N	N	N	N	N	Y	N
902419733	XXXXXXX	XXXXXXX	3.9	24	M	NULL	N	SM	X	MATH	"Hamilton,OH"	OH	Y	N	N	N	N	Y	Y
902419699	XXXXXXX	XXXXXXX	3.67	21	F	NULL	R	SM	W	UNSM	"Houston,AL"	AL	N	Y	N	N	Y	Y	N
902419665	XXXXXXX	XXXXXXX	3.64	21	F	O	N	LA	W	PPSY	"Muscogee,GA"	GA	Y	N	N	N	N	Y	Y
902419605	XXXXXXX	XXXXXXX	3.65	24	F	NULL	N	LA	W	RTVF	"SantaClara,CA"	CA	Y	N	N	N	N	Y	Y
902419602	XXXXXXX	XXXXXXX	3.63	21	F	NULL	N	SM	W	UNSM	"Cobb,GA"	GA	Y	N	N	N	N	Y	N
902419594	XXXXXXX	XXXXXXX	3.82	21	F	NULL	N	LA	W	COMM	"WilliamsburgCity,VA"	VA	N	Y	N	N	N	Y	N
902419563	XXXXXXX	XXXXXXX	3.54	21	F	NULL	N	HS	W	APDP	"Bexar,TX"	TX	Y	N	N	N	N	Y	Y
902419544	XXXXXXX	XXXXXXX	5.03	24	F	NULL	N	LA	W	POLI	"Martin,FL"	FL	N	N	Y	N	N	Y	Y
902419543	XXXXXXX	XXXXXXX	3.83	21	M	NULL	N	LA	W	POLI	"Charles,MD"	MD	Y	N	N	N	N	Y	Y
902419542	XXXXXXX	XXXXXXX	3.59	20	F	NULL	N	BU	W	PREB	"SaintJohns,FL"	FL	Y	N	N	N	N	Y	N
902419432	XXXXXXX	XXXXXXX	3.66	21	F	NULL	N	SM	W	UNSM	"Mecklenburg,NC"	NC	N	N	N	N	N	Y	N
902419369	XXXXXXX	XXXXXXX	4.02	23	F	O	N	HS	W	NFDI	"Highlands,FL"	FL	Y	N	N	N	N	Y	N
902419149	XXXXXXX	XXXXXXX	3.55	23	F	NULL	N	NU	W	PNUR	"Orange,FL"	FL	Y	N	N	N	N	Y	N
902419132	XXXXXXX	XXXXXXX	3.81	21	F	NULL	N	NU	W	PNUR	"SaintMaryS,MD"	MD	N	Y	N	N	Y	Y	Y
902419123	XXXXXXX	XXXXXXX	3.97	21	F	NULL	N	AG	W	ANEQ	"Spokane,WA"	WA	Y	N	N	N	N	Y	N
902419122	XXXXXXX	XXXXXXX	4.18	22	M	NULL	N	EN	W	PME	"PalmBeach,FL"	FL	N	N	N	Y	N	Y	Y
902419121	XXXXXXX	XXXXXXX	3.89	20	F	NULL	N	AR	W	PARC	"PearlRiver,MS"	MS	Y	N	N	N	N	Y	N
902419059	XXXXXXX	XXXXXXX	3.84	21	F	NULL	N	ED	W	GCEC	"Fayette,GA"	GA	Y	N	N	N	N	Y	N
902418832	XXXXXXX	XXXXXXX	4.99	23	F	NULL	N	SM	W	UNSM	"Hillsborough,FL"	FL	N	N	N	N	N	Y	Y
902418723	XXXXXXX	XXXXXXX	3.72	21	F	O	N	EN	W	PCHE	"Sumter,GA"	GA	Y	N	N	N	N	N	Y
902418715	XXXXXXX	XXXXXXX	3.62	24	M	NULL	N	EN	W	PME	"Sarasota,FL"	FL	Y	N	N	N	N	Y	Y
902418686	XXXXXXX	XXXXXXX	3.67	20	F	NULL	N	AR	W	PARC	"York,SC"	SC	N	N	N	N	N	Y	Y
902418593	XXXXXXX	XXXXXXX	3.7	20	M	O	R	AG	W	POPV	"Cherokee,AL"	AL	Y	N	N	N	N	N	Y
902418563	XXXXXXX	XXXXXXX	3.9	24	F	NULL	N	LA	W	RTVF	"Spalding,GA"	GA	N	N	Y	N	N	Y	Y
902418554	XXXXXXX	XXXXXXX	3.58	21	F	NULL	N	BU	W	PREB	"Warren,NJ"	NJ	Y	N	N	N	N	Y	Y
902418546	XXXXXXX	XXXXXXX	3.68	21	F	O	R	AG	W	AGEC	"Lee,AL"	AL	Y	N	N	N	N	N	Y
902418351	XXXXXXX	XXXXXXX	3.76	19	F	NULL	N	SM	W	UNSM	"Cobb,GA"	GA	Y	N	N	N	Y	Y	N
902418306	XXXXXXX	XXXXXXX	3.62	24	M	NULL	N	EN	W	PAE	"Cobb,GA"	GA	N	N	Y	N	N	Y	Y
902418287	XXXXXXX	XXXXXXX	3.77	21	F	NULL	N	NU	W	PNUR	"Fayette,GA"	GA	Y	N	N	N	Y	Y	N
902418191	XXXXXXX	XXXXXXX	3.8	18	M	NULL	N	AG	W	AGRN	"SaintLucie,FL"	FL	Y	N	N	N	N	Y	Y
902418158	XXXXXXX	XXXXXXX	3.67	21	M	O	N	FW	W	WLDB	"Okaloosa,FL"	FL	Y	N	N	N	N	N	N
902418146	XXXXXXX	XXXXXXX	3.58	21	F	NULL	N	ED	W	GCEE	"Cobb,GA"	GA	Y	N	N	N	N	Y	Y
902418119	XXXXXXX	XXXXXXX	3.54	21	F	NULL	N	LA	W	PUBR	"Cook,IL"	IL	N	N	Y	N	N	Y	Y
902418087	XXXXXXX	XXXXXXX	3.68	17	F	O	N	LA	W	FLFT	"Coweta,GA"	GA	N	Y	N	N	N	Y	Y
902417979	XXXXXXX	XXXXXXX	3.78	24	F	O	N	SM	W	UNSM	"Cobb,GA"	GA	N	N	N	Y	N	Y	Y
